period,init_date,expiry_date,spot0,strike,premium_pct,settle,premium_income,option_pnl,hedge_pnl,n_switches,period_pnl,equity
2022-01-24_2022-02-18,2022-01-24,2022-02-18,317.5730285644531,340.0,5.339233038348083,300.8793640136719,56.33889955953863,17.218263573210507,16.69366455078125,0,33.91192812399176,189.41629457561368
2022-02-18_2022-03-18,2022-02-18,2022-03-18,300.8793640136719,320.0,3.9853042816776902,303.4743347167969,43.102552339771066,26.57688705656794,-2.594970703125,0,23.98191635344294,213.39821092905663
2022-04-18_2022-05-13,2022-04-18,2022-05-13,294.6532287597656,315.0,2.4808672986542977,269.4442443847656,34.96668243369451,-10.589073181539867,25.208984375,0,14.619911193460133,228.01812212251676
2022-05-16_2022-06-10,2022-05-16,2022-06-10,268.88055419921875,285.0,4.343571798845692,268.7301330566406,39.477485650335794,23.20761870697642,-16.235748291015625,2,6.971870415960794,234.98999253847757
2022-06-13_2022-07-08,2022-06-13,2022-07-08,259.7946472167969,275.0,4.30379746835443,262.20947265625,37.56742368287678,24.77689633912678,-31.673370361328125,2,-6.896474022201346,228.09351851627622
2022-07-11_2022-08-05,2022-07-11,2022-08-05,258.26318359375,275.0,2.8813621496312845,291.69390869140625,31.619811643256128,14.925902951849878,-11.1400146484375,1,3.785888303412378,231.8794068196886
2022-08-08_2022-09-02,2022-08-08,2022-09-02,292.6179504394531,310.0,3.157928793232459,267.8567810058594,35.86338258273523,-6.279836411405398,1.75390625,1,-4.525930161405398,227.3534766582832
2022-09-02_2022-09-30,2022-09-02,2022-09-30,267.8567810058594,285.0,3.5554615903088025,242.61463928222656,36.19030892554241,-6.195051792231027,25.242141723632812,0,19.047089931401786,246.40056658968498
2022-10-03_2022-10-28,2022-10-03,2022-10-28,249.771484375,265.0,5.511721542005706,272.5616455078125,42.761933045168576,35.200287537356076,-9.20849609375,1,25.991791443606076,272.3923580332911
2022-10-31_2022-11-25,2022-10-31,2022-11-25,268.8868713378906,285.0,3.5575907774350504,280.725830078125,35.24491773501027,30.97074781313527,-63.02117919921875,1,-32.05043138608348,240.3419266472076
2022-11-28_2022-12-23,2022-11-28,2022-12-23,275.2325439453125,290.0,2.856159609660651,252.01870727539062,30.489617560302534,-7.491675164306841,13.382843017578125,1,5.891167853271284,246.2330945004789
2022-12-23_2023-01-20,2022-12-23,2023-01-20,252.01870727539062,265.0,3.0816641410251835,266.724853515625,28.51403298617125,26.78917947054625,-30.283355712890625,3,-3.4941762423443734,242.73891825813453
2023-01-23_2023-02-17,2023-01-23,2023-02-17,265.65020751953125,280.0,2.283955066814968,263.472412109375,26.484455229762375,9.956867339137375,-6.32415771484375,1,3.632709624293625,246.37162788242816
2023-02-17_2023-03-17,2023-02-17,2023-03-17,263.472412109375,275.0,2.3822415776217194,237.7481231689453,24.080686584289744,-13.171190246764944,25.724288940429688,0,12.553098693664744,258.9247265760929
2023-03-20_2023-04-14,2023-03-20,2023-04-14,240.1731414794922,255.0,4.3951692203009625,266.60748291015625,35.93889049998086,24.331407589824607,-9.912551879882812,1,14.418855709941795,273.3435822860347
2023-04-17_2023-05-12,2023-04-17,2023-05-12,267.3044128417969,280.0,2.1394384473727666,264.6407165527344,24.133213917925985,8.77393047066036,-5.79510498046875,1,2.9788254901916105,276.3224077762263
2023-05-15_2023-06-09,2023-05-15,2023-06-09,264.94622802734375,280.0,0.6306078838302038,294.7433166503906,18.395315576358605,3.6519989259679804,29.797088623046875,0,33.449087549014855,309.7714953252412
2023-06-09_2023-07-07,2023-06-09,2023-07-07,294.7433166503906,310.0,3.0772220660910383,291.91729736328125,33.39649610619818,15.313793469479428,-18.769989013671875,1,-3.456195544192447,306.31529978104874
2023-07-10_2023-08-04,2023-07-10,2023-08-04,294.4855041503906,310.0,1.426487218631305,298.95587158203125,23.91609200446394,12.871963586495191,4.470367431640625,1,17.342331018135816,323.6576307991846
2023-08-07_2023-09-01,2023-08-07,2023-09-01,302.6640625,315.0,2.501028942957721,314.0378112792969,27.47536910611329,26.513180385410166,-11.373748779296875,0,15.139431606113291,338.7970624052979
2023-09-01_2023-09-29,2023-09-01,2023-09-29,314.0378112792969,330.0,2.880332056289262,294.270263671875,34.05285221499665,-1.6768841131283523,-4.857879638671875,1,-6.534763751800227,332.2622986534976
2023-10-02_2023-10-27,2023-10-02,2023-10-27,295.3721923828125,310.0,2.854732927145101,279.06658935546875,31.491982084352543,0.5585714398212929,16.30560302734375,0,16.864174467165043,349.1264731206627
2023-10-30_2023-11-24,2023-10-30,2023-11-24,281.6259765625,295.0,1.2401776045818695,321.4018859863281,20.359348017526223,-6.042537968801902,10.102752685546875,1,4.060214716744973,353.18668783740765
2023-11-27_2023-12-22,2023-11-27,2023-12-22,319.852783203125,330.0,2.0154619461591436,341.0397644042969,23.04023905525478,12.000474650957905,21.186981201171875,0,33.18745585212978,386.37414368953745
2023-12-22_2024-01-19,2023-12-22,2024-01-19,341.0397644042969,355.0,2.144166945481978,351.41070556640625,28.58515939431622,24.99586496072247,10.370941162109375,0,35.366806122831846,421.7409498123693
2024-01-22_2024-02-16,2024-01-22,2024-02-16,354.60711669921875,365.0,1.2608589384111029,356.7992248535156,19.33507435506923,11.134299208584856,2.192108154296875,0,13.326407362881731,435.06735717525106
2024-02-16_2024-03-15,2024-02-16,2024-03-15,356.7992248535156,370.0,1.9216195163160588,361.7434997558594,26.91342222418352,18.656921980042895,4.94427490234375,1,23.601196882386645,458.6685540576377
2024-03-18_2024-04-12,2024-03-18,2024-04-12,359.8797607421875,375.0,3.1663400796501637,305.7546081542969,37.91027346367049,-31.335118382032633,54.125152587890625,0,22.790034205857992,481.4585882634957
2024-04-15_2024-05-10,2024-04-15,2024-05-10,303.6897277832031,315.0,2.3621796723327515,296.96197509765625,25.65766625011186,7.619641347768109,6.727752685546875,0,14.347394033314984,495.80598229681067
2024-05-13_2024-06-07,2024-05-13,2024-06-07,298.0089111328125,305.0,1.4313132128374955,279.5802917480469,15.52197070814169,-9.897737543811434,18.428619384765625,0,8.53088184095419,504.33686413776485
2024-06-10_2024-07-05,2024-06-10,2024-07-05,281.5482177734375,290.0,3.429397875968944,289.99188232421875,27.762599426863865,27.754481751082615,-27.52178955078125,2,0.23269220030136495,504.5695563380662
2024-07-08_2024-08-02,2024-07-08,2024-08-02,290.311767578125,300.0,2.1371088836652237,314.64141845703125,22.096789572350293,7.455371115319043,0.051025390625,1,7.506396505944043,512.0759528440102
2024-08-05_2024-08-30,2024-08-05,2024-08-30,305.47918701171875,315.0,3.155479157312508,332.94647216796875,28.799477140446214,10.853004972477464,5.28704833984375,1,16.140053312321214,528.2160061563314
2024-08-30_2024-09-27,2024-08-30,2024-09-27,332.94647216796875,340.0,2.982892129222818,340.4924011230469,26.916396057678007,26.423994934631132,7.545928955078125,0,33.96992388970926,562.1859300460407
2024-09-30_2024-10-25,2024-09-30,2024-10-25,344.1728210449219,355.0,2.630983283623273,352.73004150390625,28.937437732011198,26.667479235917448,8.557220458984375,0,35.22469969490182,597.4106297409425
2024-10-28_2024-11-22,2024-10-28,2024-11-22,353.2384338378906,360.0,1.627366290492675,350.6379089355469,18.258532556793583,8.896441492340458,-58.79486083984375,3,-49.89841934750329,547.5122103934392
2024-11-25_2024-12-20,2024-11-25,2024-12-20,353.2090759277344,362.5,2.933931121619164,358.1754455566406,30.016746078320153,25.69219163496078,-33.39593505859375,2,-7.703743423632972,539.8084669698062
2024-12-23_2025-01-17,2024-12-23,2025-01-17,350.74542236328125,360.0,2.475123413865479,346.1685791015625,26.61734178066863,12.785920882231132,-0.48724365234375,1,12.298677229887382,552.1071441996936
2025-01-17_2025-02-14,2025-01-17,2025-02-14,346.1685791015625,355.0,1.2195467950483954,380.9336853027344,17.274796522232847,-8.658888780501528,34.765106201171875,0,26.106217420670347,578.2133616203639
2025-02-14_2025-03-14,2025-02-14,2025-03-14,380.9336853027344,390.0,2.0747422680412373,313.0136413574219,24.873099061631663,-52.11325958094646,21.30487060546875,1,-30.808388975477712,547.4049726448862
2025-03-17_2025-04-11,2025-03-17,2025-04-11,319.7781066894531,325.0,4.13558083982136,280.5458679199219,31.67125753093194,-12.782874549146186,39.23223876953125,0,26.449364220385064,573.8543368652713
2025-04-14_2025-05-09,2025-04-14,2025-05-09,285.92315673828125,290.0,2.8641429156496865,303.7914733886719,20.455338937561613,6.6638655488897385,-17.493377685546875,1,-10.829512136657137,563.0248247286141
2025-05-12_2025-06-06,2025-05-12,2025-06-06,317.7921447753906,320.0,2.1733056225243965,313.411376953125,16.021044325298245,9.432421278423245,-20.305389404296875,1,-10.87296812587363,552.1518566027405
2025-07-07_2025-08-01,2025-07-07,2025-08-01,296.5296936035156,300.0,2.1960470527548726,253.2225799560547,16.494169590330493,-30.28325045361482,43.30711364746094,0,13.023863193846118,565.1757197965866
2025-08-04_2025-08-29,2025-08-04,2025-08-29,256.6039123535156,260.0,3.149393321912336,257.7839050292969,19.559020605339185,17.34292563463606,-1.17999267578125,0,16.16293295885481,581.3386527554414
2025-08-29_2025-09-26,2025-08-29,2025-09-26,257.7839050292969,260.0,3.792745298958279,236.9604949951172,21.77026884964259,-1.2692361552402218,13.287338256835938,1,12.018102101595716,593.3567548570371
2025-09-29_2025-10-24,2025-09-29,2025-10-24,244.9229736328125,245.0,2.813765182186235,245.5675048828125,13.860141077698001,13.292636194885501,-27.17950439453125,4,-13.886868199645749,579.4698866573914
2025-10-27_2025-11-21,2025-10-27,2025-11-21,248.66127014160156,250.0,2.8711567880252615,249.73219299316406,15.617639732119287,15.349832725283349,-16.6785888671875,1,-1.328756141904151,578.1411305154872
2025-11-24_2025-12-19,2025-11-24,2025-12-19,241.57139587402344,242.5,3.5711354463393183,269.96063232421875,18.18228761852442,-9.27834470569433,28.389236450195312,0,19.110891744500982,597.2520222599883
2025-12-22_2026-01-16,2025-12-22,2026-01-16,268.3939514160156,270.0,2.634203881584993,283.8032531738281,15.746136356264422,1.9428831824362973,-16.2818603515625,2,-14.338977169126203,582.913045090862
2026-02-13_2026-03-13,2026-02-13,2026-03-13,222.3444366455078,225.0,5.351647963540591,194.99635314941406,26.453746386062427,-3.5499004645235104,27.34808349609375,0,23.79818303157024,606.7112281224323
